Action Replay Pro 64 (Europe) (v3.3) (Unl)(Datel)(2Mb).n64, Action Replay Pro 64 (Europe) (v3.3) (Unl)(Datel)(2Mb).n64
AeroFighters Assault (USA)(Video System)(64Mb).n64, AeroFighters Assault (USA)(Video System)(64Mb).n64
AeroGauge (Japan) (Demo) (Kiosk)(ASCII)(64Mb).n64, AeroGauge (Japan) (Demo) (Kiosk)(ASCII)(64Mb).n64
AeroGauge (Japan) (Rev A)(ASCII)(64Mb).n64, AeroGauge (Japan) (Rev A)(ASCII)(64Mb).n64
AeroGauge (USA)(ASCII)(64Mb).n64, AeroGauge (USA)(ASCII)(64Mb).n64
Aidyn Chronicles - The First Mage (Europe)(THQ)(256Mb).n64, Aidyn Chronicles - The First Mage (Europe)(THQ)(256Mb).n64
Aidyn Chronicles - The First Mage (USA) (Rev A)(THQ)(256Mb).n64, Aidyn Chronicles - The First Mage (USA) (Rev A)(THQ)(256Mb).n64
Aidyn Chronicles - The First Mage (USA)(THQ)(256Mb).n64, Aidyn Chronicles - The First Mage (USA)(THQ)(256Mb).n64
Air Boarder 64 (Europe)(GMI)(64Mb).n64, Air Boarder 64 (Europe)(GMI)(64Mb).n64
Air Boarder 64 (Japan)(Human)(64Mb).n64, Air Boarder 64 (Japan)(Human)(64Mb).n64
Akumajou Dracula Mokushiroku - Real Action Adventure (Japan)(Konami)(96Mb).n64, Akumajou Dracula Mokushiroku - Real Action Adventure (Japan)(Konami)(96Mb).n64
Akumajou Dracula Mokushiroku Gaiden - Legend of Cornell (Japan)(Konami)(128Mb).n64, Akumajou Dracula Mokushiroku Gaiden - Legend of Cornell (Japan)(Konami)(128Mb).n64
All Star Tennis 99 (USA)(Ubi Soft)(64Mb).n64, All Star Tennis 99 (USA)(Ubi Soft)(64Mb).n64
All-Star Baseball 2000 (Europe)(Acclaim)(128Mb).n64, All-Star Baseball 2000 (Europe)(Acclaim)(128Mb).n64
All-Star Baseball 2000 (USA)(Acclaim)(128Mb).n64, All-Star Baseball 2000 (USA)(Acclaim)(128Mb).n64
All-Star Baseball 2001 (USA)(Acclaim)(128Mb).n64, All-Star Baseball 2001 (USA)(Acclaim)(128Mb).n64
All-Star Baseball 99 (Europe)(Acclaim)(96Mb).n64, All-Star Baseball 99 (Europe)(Acclaim)(96Mb).n64
All-Star Baseball 99 (USA)(Acclaim)(96Mb).n64, All-Star Baseball 99 (USA)(Acclaim)(96Mb).n64
Armorines - Project S.W.A.R.M. (Europe)(Acclaim)(128Mb).n64, Armorines - Project S.W.A.R.M. (Europe)(Acclaim)(128Mb).n64
Armorines - Project S.W.A.R.M. (Germany)(Acclaim)(128Mb).n64, Armorines - Project S.W.A.R.M. (Germany)(Acclaim)(128Mb).n64
Armorines - Project S.W.A.R.M. (USA)(Acclaim)(128Mb).n64, Armorines - Project S.W.A.R.M. (USA)(Acclaim)(128Mb).n64
Army Men - Air Combat (USA)(3DO)(64Mb).n64, Army Men - Air Combat (USA)(3DO)(64Mb).n64
Army Men - Sarge's Heroes (USA)(3DO)(64Mb).n64, Army Men - Sarge's Heroes (USA)(3DO)(64Mb).n64
Army Men - Sarge's Heroes 2 (USA)(3DO)(64Mb).n64, Army Men - Sarge's Heroes 2 (USA)(3DO)(64Mb).n64
Asteroids Hyper 64 (USA)(Crave)(32Mb).n64, Asteroids Hyper 64 (USA)(Crave)(32Mb).n64
Automobili Lamborghini (Europe)(Titus)(32Mb).n64, Automobili Lamborghini (Europe)(Titus)(32Mb).n64
Automobili Lamborghini (USA)(Titus)(32Mb).n64, Automobili Lamborghini (USA)(Titus)(32Mb).n64
Baku Bomber Man (Japan)(Hudson)(64Mb).n64, Baku Bomber Man (Japan)(Hudson)(64Mb).n64
Baku Bomber Man 2 (Japan)(Hudson)(128Mb).n64, Baku Bomber Man 2 (Japan)(Hudson)(128Mb).n64
Bakuretsu Muteki Bangaioh (Japan)(ESP)(96Mb).n64, Bakuretsu Muteki Bangaioh (Japan)(ESP)(96Mb).n64
Bakushou Jinsei 64 - Mezase! Resort Ou (Japan)(Taito)(96Mb).n64, Bakushou Jinsei 64 - Mezase! Resort Ou (Japan)(Taito)(96Mb).n64
Banjo to Kazooie no Daibouken (Japan)(Nintendo)(128Mb).n64, Banjo to Kazooie no Daibouken (Japan)(Nintendo)(128Mb).n64
Banjo to Kazooie no Daibouken 2 (Japan)(Nintendo)(256Mb).n64, Banjo to Kazooie no Daibouken 2 (Japan)(Nintendo)(256Mb).n64
Banjo-Kazooie (USA) (Rev A)(Nintendo)(128Mb).n64, Banjo-Kazooie (USA) (Rev A)(Nintendo)(128Mb).n64
Banjo-Kazooie (USA)(Nintendo)(128Mb).n64, Banjo-Kazooie (USA)(Nintendo)(128Mb).n64
Banjo-Tooie (Australia)(Nintendo)(256Mb).n64, Banjo-Tooie (Australia)(Nintendo)(256Mb).n64
Banjo-Tooie (USA)(Nintendo)(256Mb).n64, Banjo-Tooie (USA)(Nintendo)(256Mb).n64
Bass Rush - ECOGEAR PowerWorm Championship (Japan)(Visco)(256Mb).n64, Bass Rush - ECOGEAR PowerWorm Championship (Japan)(Visco)(256Mb).n64
Bassmasters 2000 (USA)(THQ)(96Mb).n64, Bassmasters 2000 (USA)(THQ)(96Mb).n64
Batman Beyond - Return of the Joker (USA)(Ubi Soft)(32Mb).n64, Batman Beyond - Return of the Joker (USA)(Ubi Soft)(32Mb).n64
BattleTanx (USA)(3DO)(64Mb).n64, BattleTanx (USA)(3DO)(64Mb).n64
BattleTanx - Global Assault (USA)(3DO)(64Mb).n64, BattleTanx - Global Assault (USA)(3DO)(64Mb).n64
Battlezone - Rise of the Black Dogs (USA)(Crave)(128Mb).n64, Battlezone - Rise of the Black Dogs (USA)(Crave)(128Mb).n64
Beetle Adventure Racing! (Japan)(Electronic Arts)(128Mb).n64, Beetle Adventure Racing! (Japan)(Electronic Arts)(128Mb).n64
Big Mountain 2000 (USA)(SouthPeak)(96Mb).n64, Big Mountain 2000 (USA)(SouthPeak)(96Mb).n64
Bio F.R.E.A.K.S. (Europe)(GT Interactive)(128Mb).n64, Bio F.R.E.A.K.S. (Europe)(GT Interactive)(128Mb).n64
Bio F.R.E.A.K.S. (USA)(Midway)(128Mb).n64, Bio F.R.E.A.K.S. (USA)(Midway)(128Mb).n64
Biohazard 2 (Japan)(Capcom)(512Mb).n64, Biohazard 2 (Japan)(Capcom)(512Mb).n64
Blast Corps (USA) (Rev A)(Nintendo)(64Mb).n64, Blast Corps (USA) (Rev A)(Nintendo)(64Mb).n64
Blast Corps (USA)(Nintendo)(64Mb).n64, Blast Corps (USA)(Nintendo)(64Mb).n64
Blastdozer (Japan)(Nintendo)(64Mb).n64, Blastdozer (Japan)(Nintendo)(64Mb).n64
Blues Brothers 2000 (USA)(Titus)(128Mb).n64, Blues Brothers 2000 (USA)(Titus)(128Mb).n64
Body Harvest (USA)(Midway)(96Mb).n64, Body Harvest (USA)(Midway)(96Mb).n64
Bokujou Monogatari 2 (Japan) (Rev A)(Pack-In Video)(128Mb).n64, Bokujou Monogatari 2 (Japan) (Rev A)(Pack-In Video)(128Mb).n64
Bokujou Monogatari 2 (Japan) (Rev B)(Pack-In Video)(128Mb).n64, Bokujou Monogatari 2 (Japan) (Rev B)(Pack-In Video)(128Mb).n64
Bokujou Monogatari 2 (Japan)(Pack-In Video)(128Mb).n64, Bokujou Monogatari 2 (Japan)(Pack-In Video)(128Mb).n64
Bomber Man 64 (Japan)(Hudson)(96Mb).n64, Bomber Man 64 (Japan)(Hudson)(96Mb).n64
Bomber Man Hero - Mirian Oujo o Sukue! (Japan)(Hudson)(96Mb).n64, Bomber Man Hero - Mirian Oujo o Sukue! (Japan)(Hudson)(96Mb).n64
Bomberman 64 (Europe)(Nintendo)(64Mb).n64, Bomberman 64 (Europe)(Nintendo)(64Mb).n64
Bomberman 64 (USA)(Nintendo)(64Mb).n64, Bomberman 64 (USA)(Nintendo)(64Mb).n64
Bomberman 64 - The Second Attack! (USA)(Vatical)(128Mb).n64, Bomberman 64 - The Second Attack! (USA)(Vatical)(128Mb).n64
Bomberman Hero (Europe)(Nintendo)(96Mb).n64, Bomberman Hero (Europe)(Nintendo)(96Mb).n64
Bomberman Hero (USA)(Nintendo)(96Mb).n64, Bomberman Hero (USA)(Nintendo)(96Mb).n64
Bottom of the 9th (USA)(Konami)(128Mb).n64, Bottom of the 9th (USA)(Konami)(128Mb).n64
Brunswick Circuit Pro Bowling (USA)(THQ)(64Mb).n64, Brunswick Circuit Pro Bowling (USA)(THQ)(64Mb).n64
Buck Bumble (Japan)(Ubi Soft)(96Mb).n64, Buck Bumble (Japan)(Ubi Soft)(96Mb).n64
Buck Bumble (USA)(Ubi Soft)(96Mb).n64, Buck Bumble (USA)(Ubi Soft)(96Mb).n64
Bust-A-Move '99 (USA)(Acclaim)(64Mb).n64, Bust-A-Move '99 (USA)(Acclaim)(64Mb).n64
Bust-A-Move 2 - Arcade Edition (Europe)(Acclaim)(64Mb).n64, Bust-A-Move 2 - Arcade Edition (Europe)(Acclaim)(64Mb).n64
Bust-A-Move 2 - Arcade Edition (USA)(Acclaim)(64Mb).n64, Bust-A-Move 2 - Arcade Edition (USA)(Acclaim)(64Mb).n64
Bust-A-Move 3 DX (Europe)(Acclaim)(64Mb).n64, Bust-A-Move 3 DX (Europe)(Acclaim)(64Mb).n64
California Speed (Europe) (Proto)(GT Interactive)(128Mb).n64, California Speed (Europe) (Proto)(GT Interactive)(128Mb).n64
California Speed (USA)(Midway)(128Mb).n64, California Speed (USA)(Midway)(128Mb).n64
Carmageddon 64 (USA)(Titus)(128Mb).n64, Carmageddon 64 (USA)(Titus)(128Mb).n64
Castlevania (USA) (Rev A)(Konami)(96Mb).n64, Castlevania (USA) (Rev A)(Konami)(96Mb).n64
Castlevania (USA) (Rev B)(Konami)(96Mb).n64, Castlevania (USA) (Rev B)(Konami)(96Mb).n64
Castlevania (USA)(Konami)(96Mb).n64, Castlevania (USA)(Konami)(96Mb).n64
Castlevania - Legacy of Darkness (USA)(Konami)(128Mb).n64, Castlevania - Legacy of Darkness (USA)(Konami)(128Mb).n64
Centre Court Tennis (Europe)(BigBen)(96Mb).n64, Centre Court Tennis (Europe)(BigBen)(96Mb).n64
Chameleon Twist (Europe)(Sunsoft)(96Mb).n64, Chameleon Twist (Europe)(Sunsoft)(96Mb).n64
Chameleon Twist (Japan)(Japan System Supply)(96Mb).n64, Chameleon Twist (Japan)(Japan System Supply)(96Mb).n64
Chameleon Twist (USA) (Rev A)(Sunsoft)(96Mb).n64, Chameleon Twist (USA) (Rev A)(Sunsoft)(96Mb).n64
Chameleon Twist (USA)(Sunsoft)(96Mb).n64, Chameleon Twist (USA)(Sunsoft)(96Mb).n64
Chameleon Twist 2 (Europe)(Sunsoft)(64Mb).n64, Chameleon Twist 2 (Europe)(Sunsoft)(64Mb).n64
Chameleon Twist 2 (Japan)(Japan System Supply)(96Mb).n64, Chameleon Twist 2 (Japan)(Japan System Supply)(96Mb).n64
Chameleon Twist 2 (USA)(Sunsoft)(64Mb).n64, Chameleon Twist 2 (USA)(Sunsoft)(64Mb).n64
Charlie Blast's Territory (Europe)(Kemco)(32Mb).n64, Charlie Blast's Territory (Europe)(Kemco)(32Mb).n64
Charlie Blast's Territory (USA)(Kemco)(32Mb).n64, Charlie Blast's Territory (USA)(Kemco)(32Mb).n64
Chopper Attack (Europe)(GT Interactive)(64Mb).n64, Chopper Attack (Europe)(GT Interactive)(64Mb).n64
Chopper Attack (USA)(Midway)(64Mb).n64, Chopper Attack (USA)(Midway)(64Mb).n64
Choro Q 64 (Japan)(Takara)(64Mb).n64, Choro Q 64 (Japan)(Takara)(64Mb).n64
Choro Q 64 II - Hacha Mecha Grand Prix Race (Japan)(Takara)(96Mb).n64, Choro Q 64 II - Hacha Mecha Grand Prix Race (Japan)(Takara)(96Mb).n64
Chou Kuukan Nighter Pro Yakyuu King (Japan)(Imagineer)(64Mb).n64, Chou Kuukan Nighter Pro Yakyuu King (Japan)(Imagineer)(64Mb).n64
Chou Kuukan Nighter Pro Yakyuu King 2 (Japan)(Imagineer)(128Mb).n64, Chou Kuukan Nighter Pro Yakyuu King 2 (Japan)(Imagineer)(128Mb).n64
Chou Snobo Kids (Japan)(Atlus)(128Mb).n64, Chou Snobo Kids (Japan)(Atlus)(128Mb).n64
City-Tour GP - Zen-Nihon GT Senshuken (Japan)(Imagineer)(128Mb).n64, City-Tour GP - Zen-Nihon GT Senshuken (Japan)(Imagineer)(128Mb).n64
Clay Fighter - Sculptor's Cut (USA)(Interplay)(128Mb).n64, Clay Fighter - Sculptor's Cut (USA)(Interplay)(128Mb).n64
Clay Fighter 63 1-3 (Europe)(Interplay)(96Mb).n64, Clay Fighter 63 1-3 (Europe)(Interplay)(96Mb).n64
Clay Fighter 63 1-3 (USA) (Beta)(Interplay)(96Mb).n64, Clay Fighter 63 1-3 (USA) (Beta)(Interplay)(96Mb).n64
Clay Fighter 63 1-3 (USA)(Interplay)(96Mb).n64, Clay Fighter 63 1-3 (USA)(Interplay)(96Mb).n64
Command & Conquer (Germany)(Nintendo)(256Mb).n64, Command & Conquer (Germany)(Nintendo)(256Mb).n64
Command & Conquer (USA)(Nintendo)(256Mb).n64, Command & Conquer (USA)(Nintendo)(256Mb).n64
Conker's Bad Fur Day (Europe)(THQ)(512Mb).n64, Conker's Bad Fur Day (Europe)(THQ)(512Mb).n64
Conker's Bad Fur Day (USA)(Rare)(512Mb).n64, Conker's Bad Fur Day (USA)(Rare)(512Mb).n64
Cruis'n Exotica (USA)(Midway)(128Mb).n64, Cruis'n Exotica (USA)(Midway)(128Mb).n64
Cruis'n USA (Europe)(Nintendo)(64Mb).n64, Cruis'n USA (Europe)(Nintendo)(64Mb).n64
Cruis'n USA (USA) (Rev A)(Nintendo)(64Mb).n64, Cruis'n USA (USA) (Rev A)(Nintendo)(64Mb).n64
Cruis'n USA (USA) (Rev B)(Nintendo)(64Mb).n64, Cruis'n USA (USA) (Rev B)(Nintendo)(64Mb).n64
Cruis'n USA (USA)(Nintendo)(64Mb).n64, Cruis'n USA (USA)(Nintendo)(64Mb).n64
Cruis'n World (Europe)(Nintendo)(96Mb).n64, Cruis'n World (Europe)(Nintendo)(96Mb).n64
Cruis'n World (USA)(Nintendo)(96Mb).n64, Cruis'n World (USA)(Nintendo)(96Mb).n64
Custom Robo (Japan)(Nintendo)(128Mb).n64, Custom Robo (Japan)(Nintendo)(128Mb).n64
Custom Robo V2 (Japan)(Nintendo)(128Mb).n64, Custom Robo V2 (Japan)(Nintendo)(128Mb).n64
CyberTiger (Europe)(Electronic Arts)(128Mb).n64, CyberTiger (Europe)(Electronic Arts)(128Mb).n64
CyberTiger (USA)(Electronic Arts)(128Mb).n64, CyberTiger (USA)(Electronic Arts)(128Mb).n64
Dance Dance Revolution - Disney Dancing Museum (Japan)(Konami)(256Mb).n64, Dance Dance Revolution - Disney Dancing Museum (Japan)(Konami)(256Mb).n64
Dark Rift (Europe)(FunSoft)(64Mb).n64, Dark Rift (Europe)(FunSoft)(64Mb).n64
Dark Rift (USA)(VIC Tokai)(64Mb).n64, Dark Rift (USA)(VIC Tokai)(64Mb).n64
Deadly Arts (USA)(Konami)(96Mb).n64, Deadly Arts (USA)(Konami)(96Mb).n64
Defi au Tetris Magique (France)(Capcom)(128Mb).n64, Defi au Tetris Magique (France)(Capcom)(128Mb).n64
Densha de Go! 64 (Japan)(Taito)(256Mb).n64, Densha de Go! 64 (Japan)(Taito)(256Mb).n64
Derby Stallion 64 (Japan) (Beta)(Media Factory)(256Mb).n64, Derby Stallion 64 (Japan) (Beta)(Media Factory)(256Mb).n64
Derby Stallion 64 (Japan)(Media Factory)(256Mb).n64, Derby Stallion 64 (Japan)(Media Factory)(256Mb).n64
Destruction Derby 64 (USA)(THQ)(128Mb).n64, Destruction Derby 64 (USA)(THQ)(128Mb).n64
Dezaemon 3D (Japan)(Athena)(128Mb).n64, Dezaemon 3D (Japan)(Athena)(128Mb).n64
Diddy Kong Racing (Japan)(Nintendo)(96Mb).n64, Diddy Kong Racing (Japan)(Nintendo)(96Mb).n64
Donkey Kong 64 (Japan)(Nintendo)(256Mb).n64, Donkey Kong 64 (Japan)(Nintendo)(256Mb).n64
Donkey Kong 64 (USA) (Demo) (Kiosk)(Nintendo)(256Mb).n64, Donkey Kong 64 (USA) (Demo) (Kiosk)(Nintendo)(256Mb).n64
Donkey Kong 64 (USA)(Nintendo)(256Mb).n64, Donkey Kong 64 (USA)(Nintendo)(256Mb).n64
Doom 64 (Europe)(GT Interactive)(64Mb).n64, Doom 64 (Europe)(GT Interactive)(64Mb).n64
Doom 64 (Japan)(Gamebank)(64Mb).n64, Doom 64 (Japan)(Gamebank)(64Mb).n64
Doom 64 (USA) (Rev A)(Midway)(64Mb).n64, Doom 64 (USA) (Rev A)(Midway)(64Mb).n64
Doom 64 (USA)(Midway)(64Mb).n64, Doom 64 (USA)(Midway)(64Mb).n64
Doraemon - Nobita to 3tsu no Seireiseki (Japan)(Epoch)(64Mb).n64, Doraemon - Nobita to 3tsu no Seireiseki (Japan)(Epoch)(64Mb).n64
Doraemon 2 - Nobita to Hikari no Shinden (Japan)(Epoch)(96Mb).n64, Doraemon 2 - Nobita to Hikari no Shinden (Japan)(Epoch)(96Mb).n64
Doraemon 3 - Nobita no Machi SOS! (Japan)(Epoch)(128Mb).n64, Doraemon 3 - Nobita no Machi SOS! (Japan)(Epoch)(128Mb).n64
Doubutsu no Mori (Japan)(Nintendo)(128Mb).n64, Doubutsu no Mori (Japan)(Nintendo)(128Mb).n64
Dr. Mario 64 (USA)(Nintendo)(32Mb).n64, Dr. Mario 64 (USA)(Nintendo)(32Mb).n64
Dragon Sword 64 (USA) (Proto)(Interactive Studios)(72.08Mb).n64, Dragon Sword 64 (USA) (Proto)(Interactive Studios)(72.08Mb).n64
Dual Heroes (Europe)(Hudson)(96Mb).n64, Dual Heroes (Europe)(Hudson)(96Mb).n64
Dual Heroes (Japan)(Hudson)(96Mb).n64, Dual Heroes (Japan)(Hudson)(96Mb).n64
Dual Heroes (USA)(Electro Brain)(96Mb).n64, Dual Heroes (USA)(Electro Brain)(96Mb).n64
Duke Nukem - Zero Hour (Europe)(GT Interactive)(256Mb).n64, Duke Nukem - Zero Hour (Europe)(GT Interactive)(256Mb).n64
Duke Nukem - Zero Hour (France)(GT Interactive)(256Mb).n64, Duke Nukem - Zero Hour (France)(GT Interactive)(256Mb).n64
Duke Nukem - Zero Hour (USA)(GT Interactive)(256Mb).n64, Duke Nukem - Zero Hour (USA)(GT Interactive)(256Mb).n64
Duke Nukem 64 (Europe)(GT Interactive)(64Mb).n64, Duke Nukem 64 (Europe)(GT Interactive)(64Mb).n64
Duke Nukem 64 (France)(GT Interactive)(64Mb).n64, Duke Nukem 64 (France)(GT Interactive)(64Mb).n64
Duke Nukem 64 (USA)(GT Interactive)(64Mb).n64, Duke Nukem 64 (USA)(GT Interactive)(64Mb).n64
ECW Hardcore Revolution (Europe)(Acclaim)(256Mb).n64, ECW Hardcore Revolution (Europe)(Acclaim)(256Mb).n64
ECW Hardcore Revolution (USA)(Acclaim)(256Mb).n64, ECW Hardcore Revolution (USA)(Acclaim)(256Mb).n64
Earthworm Jim 3D (USA)(Rockstar Games)(128Mb).n64, Earthworm Jim 3D (USA)(Rockstar Games)(128Mb).n64
Eikou no Saint Andrews (Japan)(Seta)(64Mb).n64, Eikou no Saint Andrews (Japan)(Seta)(64Mb).n64
Elmo's Letter Adventure (USA)(NewKidCo)(64Mb).n64, Elmo's Letter Adventure (USA)(NewKidCo)(64Mb).n64
Elmo's Number Journey (USA)(NewKidCo)(64Mb).n64, Elmo's Number Journey (USA)(NewKidCo)(64Mb).n64
Eltale Monsters (Japan)(Imagineer)(128Mb).n64, Eltale Monsters (Japan)(Imagineer)(128Mb).n64
Excitebike 64 (Europe)(Nintendo)(128Mb).n64, Excitebike 64 (Europe)(Nintendo)(128Mb).n64
Excitebike 64 (Japan)(Nintendo)(128Mb).n64, Excitebike 64 (Japan)(Nintendo)(128Mb).n64
Excitebike 64 (USA) (Demo) (Kiosk)(Nintendo)(128Mb).n64, Excitebike 64 (USA) (Demo) (Kiosk)(Nintendo)(128Mb).n64
Excitebike 64 (USA) (Rev A)(Nintendo)(128Mb).n64, Excitebike 64 (USA) (Rev A)(Nintendo)(128Mb).n64
Excitebike 64 (USA)(Nintendo)(128Mb).n64, Excitebike 64 (USA)(Nintendo)(128Mb).n64
Extreme-G (Japan)(Acclaim)(64Mb).n64, Extreme-G (Japan)(Acclaim)(64Mb).n64
Extreme-G (USA)(Acclaim)(64Mb).n64, Extreme-G (USA)(Acclaim)(64Mb).n64
Extreme-G XG2 (Japan)(Acclaim)(96Mb).n64, Extreme-G XG2 (Japan)(Acclaim)(96Mb).n64
Extreme-G XG2 (USA)(Acclaim)(96Mb).n64, Extreme-G XG2 (USA)(Acclaim)(96Mb).n64
F-1 World Grand Prix (Europe) (Beta)(Video System)(96Mb).n64, F-1 World Grand Prix (Europe) (Beta)(Video System)(96Mb).n64
F-1 World Grand Prix (Europe)(Video System)(96Mb).n64, F-1 World Grand Prix (Europe)(Video System)(96Mb).n64
F-1 World Grand Prix (France)(Video System)(96Mb).n64, F-1 World Grand Prix (France)(Video System)(96Mb).n64
F-1 World Grand Prix (Germany)(Video System)(96Mb).n64, F-1 World Grand Prix (Germany)(Video System)(96Mb).n64
F-1 World Grand Prix (Japan)(Video System)(96Mb).n64, F-1 World Grand Prix (Japan)(Video System)(96Mb).n64
F-1 World Grand Prix (USA)(Video System)(96Mb).n64, F-1 World Grand Prix (USA)(Video System)(96Mb).n64
F-Zero X (Europe)(Nintendo)(128Mb).n64, F-Zero X (Europe)(Nintendo)(128Mb).n64
F-Zero X (Japan)(Nintendo)(128Mb).n64, F-Zero X (Japan)(Nintendo)(128Mb).n64
F-Zero X (USA)(Nintendo)(128Mb).n64, F-Zero X (USA)(Nintendo)(128Mb).n64
FIFA - Road to World Cup 98 - World Cup e no Michi (Japan)(Electronic Arts)(96Mb).n64, FIFA - Road to World Cup 98 - World Cup e no Michi (Japan)(Electronic Arts)(96Mb).n64
Famista 64 (Japan)(Namco)(96Mb).n64, Famista 64 (Japan)(Namco)(96Mb).n64
Fighter Destiny 2 (USA)(SouthPeak)(128Mb).n64, Fighter Destiny 2 (USA)(SouthPeak)(128Mb).n64
Fighters Destiny (Europe)(Ocean)(96Mb).n64, Fighters Destiny (Europe)(Ocean)(96Mb).n64
Fighters Destiny (France)(Ocean)(96Mb).n64, Fighters Destiny (France)(Ocean)(96Mb).n64
Fighters Destiny (Germany)(Ocean)(96Mb).n64, Fighters Destiny (Germany)(Ocean)(96Mb).n64
Fighters Destiny (USA)(Ocean)(96Mb).n64, Fighters Destiny (USA)(Ocean)(96Mb).n64
Fighting Cup (Japan)(Imagineer)(96Mb).n64, Fighting Cup (Japan)(Imagineer)(96Mb).n64
Fighting Force 64 (Europe)(Crave)(128Mb).n64, Fighting Force 64 (Europe)(Crave)(128Mb).n64
Fighting Force 64 (USA)(Crave)(128Mb).n64, Fighting Force 64 (USA)(Crave)(128Mb).n64
Flying Dragon (Europe)(Interplay)(96Mb).n64, Flying Dragon (Europe)(Interplay)(96Mb).n64
Flying Dragon (USA)(Natsume)(96Mb).n64, Flying Dragon (USA)(Natsume)(96Mb).n64
Forsaken 64 (Germany)(Acclaim)(64Mb).n64, Forsaken 64 (Germany)(Acclaim)(64Mb).n64
Forsaken 64 (USA)(Acclaim)(64Mb).n64, Forsaken 64 (USA)(Acclaim)(64Mb).n64
Fox Sports College Hoops '99 (USA)(Fox)(96Mb).n64, Fox Sports College Hoops '99 (USA)(Fox)(96Mb).n64
Frogger 2 (USA) (Rev A) (Proto)(Hasbro)(256Mb).n64, Frogger 2 (USA) (Rev A) (Proto)(Hasbro)(256Mb).n64
Fushigi no Dungeon - Fuurai no Shiren 2 - Oni Shuurai! Shiren Jou! (Japan)(Chunsoft)(256Mb).n64, Fushigi no Dungeon - Fuurai no Shiren 2 - Oni Shuurai! Shiren Jou! (Japan)(Chunsoft)(256Mb).n64
G.A.S.P!! Fighters' NEXTream (Europe)(Konami)(96Mb).n64, G.A.S.P!! Fighters' NEXTream (Europe)(Konami)(96Mb).n64
G.A.S.P!! Fighters' NEXTream (Japan)(Konami)(96Mb).n64, G.A.S.P!! Fighters' NEXTream (Japan)(Konami)(96Mb).n64
GT64 - Championship Edition (USA)(Ocean)(96Mb).n64, GT64 - Championship Edition (USA)(Ocean)(96Mb).n64
GameBooster 64 (Europe) (v1.1) (Unl)(Datel)(2Mb).n64, GameBooster 64 (Europe) (v1.1) (Unl)(Datel)(2Mb).n64
GameBooster 64 (USA) (v1.1) (Unl)(Datel)(2Mb).n64, GameBooster 64 (USA) (v1.1) (Unl)(Datel)(2Mb).n64
GameShark Pro (USA) (v2.0) (Unl)(Mad Catz)(2Mb).n64, GameShark Pro (USA) (v2.0) (Unl)(Mad Catz)(2Mb).n64
GameShark Pro (USA) (v3.3) (Unl)(Mad Catz)(2Mb).n64, GameShark Pro (USA) (v3.3) (Unl)(Mad Catz)(2Mb).n64
Ganbare Goemon - Dero Dero Douchuu Obake Tenkomori (Japan)(Konami)(128Mb).n64, Ganbare Goemon - Dero Dero Douchuu Obake Tenkomori (Japan)(Konami)(128Mb).n64
Ganbare Goemon - Neo Momoyama Bakufu no Odori (Japan)(Konami)(128Mb).n64, Ganbare Goemon - Neo Momoyama Bakufu no Odori (Japan)(Konami)(128Mb).n64
Ganbare! Nippon! Olympics 2000 (Japan)(Konami)(96Mb).n64, Ganbare! Nippon! Olympics 2000 (Japan)(Konami)(96Mb).n64
